player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Paul Stastny,33,C,50,13,29,42,14,30,4.7,11,1,1,2,25,3,1,103,12.6,905,1086,15,35,463,384,54.7,183,0,44,15.73,103,161,142,1.04,6.83,10.67,9.41,587.0,446.0,56.82,1064.0,778.0,57.76,808.0,596.0,57.55,62.13,44.24,58.41,32,3,1,6500000,0.0817610062893081
Troy Stecher,24,D,78,2,21,23,9,32,5.1,1,0,1,0,19,2,0,105,1.9,1554,1195,96,91,0,0,0.0,178,1,300,4.86,105,250,153,0.19,4.05,9.66,5.91,742.0,799.0,48.15,1442.0,1473.0,49.47,1048.0,1114.0,48.47,61.04,69.98,46.59,24,2,0,2325000,0.0292452830188679
Alexander Steen,34,C,65,10,17,27,2,14,2.2,7,2,1,0,13,3,1,114,8.8,1030,950,50,55,11,18,37.9,183,0,24,10.19,114,186,146,0.59,6.64,10.84,8.51,498.0,465.0,51.71,940.0,929.0,50.29,691.0,671.0,50.73,45.42,45.73,49.83,32,4,1,5750000,0.0723270440251572
Derek Stepan,28,C,72,15,20,35,-2,14,3.3,11,1,3,3,18,2,0,195,7.7,1384,1153,51,50,651,725,47.3,183,1,51,17.91,195,310,250,0.78,8.44,13.44,10.84,791.0,697.0,53.16,1446.0,1343.0,51.85,1098.0,995.0,52.46,71.16,69.94,50.43,25,6,0,6500000,0.0817610062893081
Chandler Stephenson,24,C,64,5,6,11,-13,0,-0.4,4,0,1,0,6,0,0,36,13.9,775,727,33,38,47,48,49.5,183,0,77,5.34,36,65,50,0.41,2.79,5.03,3.87,286.0,420.0,40.51,564.0,810.0,41.05,412.0,604.0,40.54,23.35,39.72,37.02,23,2,0,650000,0.0081761006289308
Mark Stone,26,RW,77,33,40,73,17,27,8.7,26,6,1,4,26,14,0,199,16.6,1531,1193,71,72,28,34,45.2,191,1,178,23.42,199,345,274,0.92,7.8,13.52,10.74,974.0,777.0,55.63,1752.0,1401.0,55.57,1341.0,1049.0,56.11,105.43,69.43,60.29,26,1,0,7350000,0.0924528301886792
Anton Strålman,32,D,47,2,15,17,12,8,3.1,2,0,0,0,14,1,0,57,3.5,965,1231,71,59,0,0,0.0,180,1,216,1.92,57,121,78,0.12,3.55,7.53,4.84,426.0,604.0,41.36,789.0,1079.0,42.24,577.0,824.0,41.18,37.08,49.58,42.79,27,5,1,4500000,0.0566037735849056
Ben Street,31,C,21,3,2,5,-4,2,0.3,3,0,0,0,2,0,0,19,15.8,253,724,9,19,16,27,37.2,183,0,300,1.26,19,46,28,0.3,4.5,10.89,6.63,75.0,169.0,30.74,177.0,307.0,36.57,118.0,233.0,33.61,6.81,16.63,29.05,31,1,1,750000,0.0094339622641509
Ryan Strome,25,C,81,19,16,35,-3,64,3.3,15,4,0,2,13,3,0,110,17.3,1261,934,36,76,365,402,47.6,185,1,5,14.51,110,190,147,0.69,5.23,9.03,6.99,600.0,672.0,47.17,1095.0,1233.0,47.04,804.0,935.0,46.23,56.34,69.01,44.95,24,2,0,3100000,0.0389937106918239
P.K. Subban,29,D,63,9,22,31,5,60,5.8,6,2,1,1,14,8,0,168,5.4,1428,1360,75,56,0,0,0.0,183,1,43,5.82,168,306,226,0.24,7.06,12.86,9.5,839.0,722.0,53.75,1526.0,1254.0,54.89,1152.0,989.0,53.81,72.23,70.84,50.48,25,8,0,9000000,0.1132075471698113
Oskar Sundqvist,24,C,74,14,17,31,-1,22,2.9,13,0,1,2,15,1,1,113,12.4,1023,829,31,101,227,314,42.0,191,1,81,14.18,113,206,165,0.83,6.63,12.09,9.68,443.0,527.0,45.67,851.0,950.0,47.25,639.0,711.0,47.33,41.7,45.44,47.85,24,1,0,700000,0.0088050314465408
Ryan Suter,34,D,82,7,40,47,-8,41,8.3,3,3,1,2,27,12,1,136,5.1,2189,1602,109,78,1,0,100.0,188,0,7,6.76,136,318,209,0.19,3.73,8.72,5.73,1209.0,1147.0,51.32,2242.0,2117.0,51.43,1680.0,1609.0,51.08,115.51,104.75,52.44,27,13,1,7538462,0.0948234213836478
Brandon Sutter,29,C,26,4,2,6,-12,6,-0.1,2,1,1,0,2,0,0,43,9.3,454,1048,13,33,224,238,48.5,191,1,11,3.52,43,74,58,0.47,5.68,9.77,7.66,174.0,264.0,39.72,331.0,519.0,38.94,250.0,385.0,39.36,15.93,26.07,37.93,26,5,1,4375000,0.0550314465408805
Brandon Tanev,27,LW,80,14,15,29,9,41,2.7,12,0,2,0,14,0,1,127,11.0,1129,847,81,278,3,5,37.5,183,0,300,12.18,127,219,173,0.65,6.75,11.64,9.19,483.0,641.0,42.97,890.0,1214.0,42.3,665.0,898.0,42.55,38.38,55.74,40.78,26,1,0,1150000,0.0144654088050314
Vladimir Tarasenko,27,RW,76,33,35,68,8,22,8.3,21,12,0,5,25,10,0,275,12.0,1398,1104,40,88,4,2,66.7,183,0,16,28.31,275,491,356,1.22,11.81,21.09,15.29,923.0,574.0,61.66,1677.0,1127.0,59.81,1241.0,816.0,60.33,95.34,55.02,63.41,23,8,0,7500000,0.0943396226415094
John Tavares,28,C,82,47,41,88,19,34,11.3,37,10,0,8,32,9,0,286,16.4,1565,1145,53,59,833,694,54.6,185,0,1,40.88,286,485,401,1.57,10.96,18.59,15.37,1064.0,835.0,56.03,2050.0,1466.0,58.3,1513.0,1153.0,56.75,124.96,77.56,61.7,27,7,1,11000000,0.1383647798742138
Teuvo Teräväinen,24,LW,82,21,55,76,30,12,8.7,12,8,1,1,35,16,4,167,12.6,1469,1075,23,35,18,25,41.9,180,0,18,19.04,167,318,245,0.78,6.82,12.99,10.01,897.0,638.0,58.44,1702.0,1126.0,60.18,1293.0,870.0,59.78,100.35,59.91,62.62,22,2,0,2860000,0.0359748427672955
Shea Theodore,23,D,79,12,25,37,-4,20,6.2,8,4,0,1,19,5,1,202,5.9,1588,1206,91,27,1,0,100.0,188,0,26,10.49,202,421,277,0.4,7.64,15.91,10.47,1030.0,700.0,59.54,1924.0,1250.0,60.62,1397.0,936.0,59.88,97.83,58.56,62.56,22,7,0,5200000,0.0654088050314465
Nate Thompson,34,C,78,5,8,13,-1,17,0.2,5,0,0,0,8,0,0,71,7.0,1014,780,44,87,409,351,53.8,185,0,183,7.03,71,110,87,0.42,4.2,6.51,5.15,411.0,564.0,42.15,742.0,1065.0,41.06,548.0,800.0,40.65,32.28,50.98,38.77,32,2,1,1650000,0.020754716981132
Chris Tierney,24,C,81,9,39,48,-22,26,2.5,9,0,0,1,29,10,0,116,7.8,1379,1022,54,30,531,512,50.9,185,0,55,13.06,116,189,148,0.56,5.05,8.22,6.44,653.0,862.0,43.1,1157.0,1549.0,42.76,864.0,1159.0,42.71,63.26,78.84,44.52,23,2,0,2937500,0.0369496855345911
Devon Toews,24,D,48,5,13,18,7,4,3.8,4,1,0,2,10,3,0,81,6.2,859,1074,30,24,0,1,0.0,185,0,108,3.67,81,156,105,0.26,5.66,10.9,7.33,452.0,343.0,56.86,831.0,670.0,55.36,617.0,485.0,55.99,44.11,28.93,60.39,24,2,0,700000,0.0088050314465408
Jonathan Toews,30,C,82,35,46,81,2,40,8.3,25,9,1,5,32,14,0,235,14.9,1723,1260,44,42,1059,821,56.3,188,0,3,27.54,236,355,291,0.96,8.22,12.37,10.14,1048.0,972.0,51.88,1878.0,1639.0,53.4,1388.0,1291.0,51.81,100.25,103.1,49.3,26,8,1,10500000,0.1320754716981132
Tyler Toffoli,26,C,82,13,21,34,-16,23,2.2,10,3,0,3,19,2,0,226,5.8,1411,1033,23,39,24,27,47.1,183,1,47,24.38,226,402,307,1.04,9.61,17.09,13.05,767.0,687.0,52.75,1467.0,1257.0,53.85,1082.0,956.0,53.09,76.76,66.45,53.6,25,3,0,4600000,0.0578616352201257
Vincent Trocheck,25,C,55,10,24,34,-9,54,2.3,6,3,1,1,14,10,0,158,6.3,1081,1180,42,112,498,463,51.8,178,1,64,13.95,158,281,235,0.77,8.77,15.59,13.04,643.0,528.0,54.91,1176.0,996.0,54.14,912.0,739.0,55.24,58.7,56.78,50.83,22,6,0,4750000,0.0597484276729559
Jacob Trouba,24,D,82,8,42,50,8,58,7.5,4,3,1,1,25,15,2,162,4.9,1876,1373,171,112,0,0,0.0,191,1,9,8.23,162,367,251,0.26,5.18,11.74,8.02,975.0,1087.0,47.28,1765.0,1917.0,47.94,1350.0,1431.0,48.54,91.12,99.26,47.86,24,1,0,5500000,0.0691823899371069
Kyle Turris,29,C,55,7,16,23,-6,33,1.4,3,4,0,1,14,2,0,78,9.0,863,942,15,24,281,272,50.8,185,1,3,6.68,78,146,114,0.46,5.42,10.15,7.93,512.0,404.0,55.9,894.0,724.0,55.25,693.0,563.0,55.18,40.51,34.75,53.83,28,6,1,6000000,0.0754716981132075
James van Riemsdyk,29,LW,66,27,21,48,-10,18,5.2,19,8,0,4,16,5,0,167,16.2,1096,996,16,34,6,5,54.5,191,0,2,19.93,167,262,206,1.09,9.14,14.35,11.28,654.0,603.0,52.03,1207.0,1026.0,54.05,890.0,767.0,53.71,65.23,56.08,53.77,29,5,1,7000000,0.0880503144654088
Trevor van Riemsdyk,27,D,78,3,11,14,-4,10,2.7,3,0,0,1,11,0,0,102,2.9,1175,904,84,42,0,0,0.0,188,1,300,3.91,102,204,145,0.2,5.21,10.42,7.41,602.0,557.0,51.94,1169.0,1043.0,52.85,876.0,780.0,52.9,55.02,47.92,53.45,26,2,0,2300000,0.0289308176100628
Thomas Vanek,35,LW,64,16,20,36,-12,26,3.3,12,4,0,1,13,7,0,108,14.8,903,847,13,38,7,18,28.0,188,1,5,11.98,108,195,151,0.8,7.18,12.96,10.02,486.0,447.0,52.09,882.0,778.0,53.13,674.0,609.0,52.53,45.85,46.03,49.9,34,1,1,3000000,0.0377358490566037
Sami Vatanen,27,D,50,4,13,17,-17,22,2.2,1,3,0,0,11,2,0,107,3.7,1086,1304,77,68,0,0,0.0,178,1,106,4.04,107,204,137,0.22,5.91,11.27,7.57,570.0,550.0,50.89,979.0,1010.0,49.22,759.0,781.0,49.29,49.48,50.44,49.52,25,4,0,4875000,0.0613207547169811
Frank Vatrano,24,LW,81,24,15,39,-10,38,4.0,22,2,0,1,9,6,0,208,11.5,1188,880,74,139,15,23,39.5,178,0,300,20.46,208,324,266,1.03,10.51,16.37,13.44,694.0,548.0,55.88,1185.0,1031.0,53.47,930.0,766.0,54.83,56.92,46.46,55.06,24,1,0,925000,0.0116352201257861
Jimmy Vesey,25,LW,81,17,18,35,-6,21,2.9,16,1,0,4,15,3,0,154,11.0,1301,963,34,79,8,24,25.0,191,0,66,20.88,154,265,203,0.96,7.1,12.22,9.36,642.0,718.0,47.21,1145.0,1259.0,47.63,854.0,983.0,46.49,62.75,67.15,48.31,25,2,0,2275000,0.0286163522012578
Jake Virtanen,22,RW,70,15,10,25,-4,44,2.4,13,2,0,1,10,0,0,154,9.7,1037,889,37,154,5,10,33.3,185,1,6,16.23,154,290,222,0.94,8.91,16.77,12.84,519.0,507.0,50.58,985.0,959.0,50.67,719.0,694.0,50.88,42.49,46.48,47.76,21,2,0,1250000,0.0157232704402515
Marc-Édouard Vlasic,31,D,72,3,22,25,-6,10,3.2,3,0,0,0,21,1,0,100,3.0,1515,1263,114,23,0,0,0.0,185,0,35,5.41,100,236,152,0.21,3.96,9.35,6.02,699.0,821.0,45.99,1331.0,1569.0,45.9,986.0,1175.0,45.63,67.43,84.47,44.39,31,8,1,7000000,0.0880503144654088
Chris Wagner,27,C,76,12,7,19,3,51,1.6,12,0,0,1,7,0,0,135,8.9,1022,807,38,247,54,66,45.0,183,1,122,15.4,135,216,179,0.9,7.92,12.68,10.5,472.0,502.0,48.46,820.0,961.0,46.04,639.0,719.0,47.05,38.04,44.15,46.28,27,2,1,1250000,0.0157232704402515
Austin Watson,27,LW,37,7,9,16,11,39,1.9,6,1,0,1,9,0,0,64,10.9,536,870,28,109,7,9,43.8,193,1,18,7.55,64,113,97,0.84,7.16,12.64,10.85,234.0,293.0,44.4,414.0,561.0,42.46,321.0,403.0,44.34,22.71,25.87,46.75,25,3,0,1100000,0.0138364779874213
Jordan Weal,26,C,63,8,13,21,-8,18,1.2,6,2,0,1,9,4,0,75,10.7,848,808,26,28,333,266,55.6,178,1,70,8.3,75,137,104,0.59,5.31,9.69,7.36,469.0,354.0,56.99,870.0,687.0,55.88,638.0,512.0,55.48,40.9,27.77,59.56,25,2,1,1750000,0.0220125786163522
Shea Weber,33,D,58,14,19,33,15,28,6.8,9,5,0,3,18,1,0,166,8.4,1362,1409,110,129,0,0,0.0,193,1,49,6.98,166,339,251,0.31,7.32,14.95,11.07,776.0,723.0,51.77,1471.0,1331.0,52.5,1092.0,1000.0,52.2,76.12,67.15,53.13,26,14,0,7857143,0.0988319874213836
Yannick Weber,30,D,62,2,6,8,7,18,2.3,2,0,0,0,6,0,0,67,3.0,739,715,32,64,0,0,0.0,180,1,73,2.06,67,122,83,0.17,5.44,9.91,6.74,373.0,367.0,50.41,693.0,646.0,51.76,521.0,482.0,51.94,29.13,29.51,49.68,29,2,1,675000,0.0084905660377358
MacKenzie Weegar,25,D,64,4,11,15,-3,64,2.7,4,0,0,2,10,1,0,79,5.1,1086,1018,103,127,1,0,100.0,183,1,206,2.76,79,156,107,0.15,4.37,8.61,5.91,518.0,501.0,50.83,958.0,974.0,49.59,716.0,681.0,51.25,39.61,44.05,47.35,24,1,0,900000,0.0113207547169811
Dale Weise,30,RW,51,5,6,11,-8,19,0.2,4,0,1,1,6,0,0,58,8.6,601,707,21,88,6,10,37.5,188,1,111,6.71,58,94,79,0.67,5.79,9.39,7.89,253.0,330.0,43.4,458.0,578.0,44.21,352.0,424.0,45.36,23.81,28.06,45.9,27,4,1,2350000,0.0295597484276729
Alexander Wennberg,24,C,75,2,23,25,-1,12,0.8,0,1,1,0,16,5,2,64,3.1,1131,905,32,34,342,364,48.4,188,0,14,7.08,64,111,90,0.38,3.4,5.89,4.78,584.0,509.0,53.43,1064.0,940.0,53.09,812.0,711.0,53.32,50.69,50.37,50.16,22,6,0,4900000,0.0616352201257861
Blake Wheeler,32,RW,82,20,71,91,0,60,8.2,16,2,2,3,39,31,1,231,8.7,1698,1243,53,81,31,57,35.2,196,1,5,21.56,231,378,304,0.76,8.16,13.36,10.74,1015.0,896.0,53.11,1821.0,1568.0,53.73,1406.0,1201.0,53.93,108.78,89.83,54.77,26,6,0,5600000,0.070440251572327
Chris Wideman,29,D,25,2,5,7,-12,18,0.3,2,0,0,1,4,1,0,27,7.4,326,783,26,35,0,0,0.0,178,1,100,1.28,27,66,43,0.24,4.96,12.13,7.9,162.0,171.0,48.65,314.0,325.0,49.14,231.0,247.0,48.33,14.31,15.53,47.96,28,1,1,1000000,0.0125786163522012
Colin Wilson,29,C,65,12,15,27,-6,8,2.2,7,5,0,2,13,2,0,104,11.5,882,814,31,55,20,32,38.5,185,0,7,10.55,104,171,140,0.72,7.08,11.64,9.52,512.0,409.0,55.59,905.0,774.0,53.9,676.0,555.0,54.91,42.08,30.67,57.84,25,4,0,3937500,0.0495283018867924
Tom Wilson,24,RW,63,22,18,40,11,128,4.4,17,3,2,2,16,2,0,130,16.9,1143,1089,52,200,29,24,54.7,193,1,16,17.88,130,229,189,0.94,6.82,12.02,9.92,583.0,636.0,47.83,1080.0,1214.0,47.08,840.0,912.0,47.95,61.45,67.01,47.84,24,6,0,5166667,0.0649895220125786
Luke Witkowski,28,D,34,0,2,2,-5,23,0.1,0,0,0,0,2,0,0,14,0.0,326,576,27,67,0,0,0.0,188,1,160,0.49,14,28,21,0.09,2.57,5.15,3.86,153.0,194.0,44.09,263.0,358.0,42.35,195.0,278.0,41.23,10.97,16.41,40.07,27,2,1,750000,0.0094339622641509
Miles Wood,23,LW,63,10,14,24,-10,91,1.9,9,1,0,1,12,2,0,159,6.3,863,822,27,97,0,2,0.0,188,0,100,13.33,159,253,213,0.93,11.06,17.6,14.81,489.0,452.0,51.97,830.0,818.0,50.36,672.0,628.0,51.69,37.08,37.97,49.41,22,4,0,2750000,0.0345911949685534
Keith Yandle,32,D,82,9,53,62,-17,50,7.5,2,7,0,2,21,32,0,199,4.5,1840,1347,76,47,0,0,0.0,185,0,105,8.67,199,408,279,0.28,6.49,13.3,9.1,1153.0,918.0,55.67,2058.0,1637.0,55.7,1581.0,1276.0,55.34,104.94,95.05,52.47,29,7,1,6350000,0.0798742138364779
Nikita Zadorov,23,D,70,7,7,14,19,75,4.4,7,0,0,0,7,0,0,100,7.0,1204,1032,67,228,0,0,0.0,198,0,16,4.22,100,209,142,0.21,4.98,10.41,7.07,617.0,681.0,47.53,1051.0,1245.0,45.78,790.0,904.0,46.64,45.13,53.26,45.87,22,2,0,2150000,0.0270440251572327
Nikita Zaitsev,27,D,81,3,11,14,2,18,2.4,3,0,0,0,11,0,0,71,4.2,1658,1228,151,139,0,0,0.0,188,1,300,2.64,71,229,122,0.1,2.57,8.28,4.41,724.0,982.0,42.44,1541.0,1893.0,44.87,1082.0,1452.0,42.7,72.67,89.68,44.76,25,7,0,4500000,0.0566037735849056
Travis Zajac,33,C,80,19,27,46,-25,20,3.5,12,5,2,3,20,7,0,120,15.8,1542,1156,38,66,841,605,58.2,188,1,20,15.58,120,197,156,0.61,4.67,7.67,6.07,810.0,804.0,50.19,1427.0,1481.0,49.07,1114.0,1131.0,49.62,78.55,81.33,49.13,27,8,1,5750000,0.0723270440251572
Mika Zibanejad,25,C,82,30,44,74,-12,47,7.3,17,11,2,5,32,12,0,236,12.7,1686,1234,66,134,830,842,49.6,188,1,6,22.43,236,392,316,0.8,8.4,13.95,11.25,875.0,874.0,50.03,1563.0,1581.0,49.71,1199.0,1207.0,49.83,87.47,94.03,48.19,24,5,0,5350000,0.0672955974842767
Mats Zuccarello,31,LW,48,12,28,40,-8,24,3.4,9,3,0,1,16,12,0,104,11.5,953,1191,43,57,10,20,33.3,173,0,300,11.47,104,182,147,0.72,6.55,11.46,9.26,514.0,503.0,50.54,932.0,866.0,51.84,717.0,665.0,51.88,53.92,48.79,52.5,27,4,1,4500000,0.0566037735849056
Jason Zucker,27,LW,81,21,21,42,-9,28,4.1,14,7,0,5,14,7,0,214,9.8,1383,1025,38,87,2,11,15.4,180,0,59,23.83,214,398,318,1.03,9.27,17.26,13.79,838.0,624.0,57.32,1544.0,1165.0,57.0,1152.0,874.0,56.86,75.52,52.09,59.18,26,5,0,5500000,0.0691823899371069
Valentin Zykov,23,LW,28,2,3,5,-5,2,0.1,2,0,0,0,1,2,0,29,6.9,279,597,6,26,2,7,22.2,183,1,37,4.04,29,57,45,0.87,6.24,12.27,9.69,160.0,104.0,60.61,327.0,196.0,62.52,234.0,148.0,61.26,15.93,10.93,59.31,23,2,0,675000,0.0084905660377358
