player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Jared McCann,25,C,74,27,23,50,-26,33,4.8,18,8,1,1,14,9,0,199,13.6,1194,968,29,65,224,268,45.5,185,0,24,22.2,199,353,287,1.12,10.0,17.73,14.42,699.0,517.0,57.48,1319.0,917.0,58.99,1008.0,705.0,58.84,71.75,56.24,56.06,24,2,0,2940000,0.0360736196319018
Connor McDavid,25,C,80,44,79,123,28,45,14.0,34,10,0,9,44,34,1,314,14.0,1765,1324,26,75,562,484,53.7,185,0,1,45.55,315,481,393,1.55,10.71,16.35,13.36,1310.0,790.0,62.38,2259.0,1361.0,62.4,1746.0,1067.0,62.07,157.93,76.54,67.36,21,8,0,12500000,0.1533742331288343
Ryan McDonagh,32,D,71,4,22,26,15,16,5.2,4,0,0,0,21,1,0,85,4.7,1594,1347,137,96,0,1,0.0,185,0,12,5.37,85,180,131,0.2,3.2,6.78,4.93,635.0,896.0,41.48,1177.0,1634.0,41.87,906.0,1241.0,42.2,67.25,87.13,43.56,30,7,1,6750000,0.0828220858895705
Brock McGinn,27,LW,64,12,10,22,0,14,1.6,12,0,0,2,10,0,0,99,12.1,960,900,50,94,16,28,36.4,183,0,47,11.92,99,157,128,0.75,6.19,9.82,8.0,436.0,555.0,44.0,708.0,1018.0,41.02,568.0,754.0,42.97,36.9,48.33,43.29,27,4,1,2750000,0.0337423312883435
Michael McLeod,23,C,77,6,14,20,-13,52,0.4,6,0,0,0,13,0,1,78,7.7,1026,800,34,145,604,451,57.3,188,1,12,6.94,78,126,106,0.41,4.55,7.37,6.2,397.0,543.0,42.23,743.0,1023.0,42.07,574.0,782.0,42.33,36.54,53.25,40.69,23,2,0,975000,0.011963190184049
Brayden McNabb,31,D,69,3,15,18,10,42,3.8,3,0,0,0,14,0,1,85,3.5,1359,1182,179,154,0,0,0.0,193,0,66,3.99,85,195,133,0.18,3.75,8.61,5.87,639.0,730.0,46.68,1148.0,1451.0,44.17,864.0,1016.0,45.96,67.09,74.47,47.4,27,4,1,2500000,0.0306748466257668
Timo Meier,25,RW,77,35,41,76,-3,54,8.7,23,12,0,8,35,6,0,326,10.7,1475,1149,61,162,18,19,48.6,183,0,9,30.76,326,573,448,1.25,13.26,23.31,18.22,957.0,719.0,57.1,1699.0,1347.0,55.78,1310.0,998.0,56.76,96.0,78.06,55.15,22,4,0,6000000,0.0736196319018405
Victor Mete,23,D,37,0,7,7,-19,4,0.0,0,0,0,0,6,1,0,27,0.0,541,877,38,13,0,0,0.0,175,0,100,1.52,27,55,42,0.17,2.99,6.1,4.66,247.0,303.0,44.91,451.0,566.0,44.35,343.0,426.0,44.6,21.48,32.06,40.11,23,1,0,1200000,0.014723926380368
Ilya Mikheyev,27,F,53,21,11,32,16,26,4.2,13,4,4,4,10,1,0,147,14.3,809,916,18,52,0,2,0.0,191,0,300,16.38,147,205,179,1.22,10.91,15.21,13.28,455.0,369.0,55.22,770.0,622.0,55.32,599.0,477.0,55.67,44.37,31.98,58.11,25,2,0,1645000,0.0201840490797546
Niko Mikkola,25,D,54,3,10,13,-6,55,1.5,2,0,1,0,10,0,0,58,5.2,917,1019,81,109,0,0,0.0,193,0,127,2.24,58,110,79,0.15,3.8,7.2,5.17,381.0,502.0,43.15,653.0,907.0,41.86,514.0,685.0,42.87,36.52,42.36,46.3,24,2,0,787500,0.0096625766871165
Sonny Milano,25,LW,66,14,20,34,-9,10,2.9,9,5,0,3,15,5,0,94,14.9,1008,917,15,27,0,2,0.0,183,0,16,12.14,94,177,141,0.72,5.59,10.53,8.39,566.0,446.0,55.93,1052.0,799.0,56.83,802.0,634.0,55.85,54.36,40.42,57.35,24,2,0,1700000,0.0208588957055214
Colin Miller,29,D,38,2,12,14,-2,21,2.2,2,0,0,0,9,3,0,48,4.2,721,1139,42,50,0,0,0.0,185,1,151,1.64,48,102,73,0.14,3.99,8.48,6.07,329.0,377.0,46.6,589.0,635.0,48.12,450.0,509.0,46.92,26.18,33.11,44.15,25,4,0,3875000,0.0475460122699386
J.T. Miller,28,C,80,32,67,99,15,47,10.6,24,8,0,6,35,30,2,206,15.5,1686,1265,56,172,667,566,54.1,185,0,15,27.17,206,350,293,0.97,7.34,12.47,10.44,979.0,872.0,52.89,1840.0,1529.0,54.62,1367.0,1172.0,53.84,107.78,96.37,52.79,25,5,0,5250000,0.0644171779141104
Casey Mittelstadt,23,C,40,6,13,19,-14,4,1.0,5,1,0,1,7,6,0,79,7.6,645,967,12,19,202,250,44.7,185,0,8,7.05,79,120,99,0.66,7.35,11.17,9.21,342.0,326.0,51.2,580.0,516.0,52.92,462.0,422.0,52.26,30.9,34.35,47.36,22,3,0,2500000,0.0306748466257668
Sean Monahan,27,C,65,8,15,23,-15,24,0.8,3,5,0,2,7,8,0,111,7.2,914,844,24,59,414,365,53.1,188,0,6,12.55,111,197,151,0.82,7.29,12.93,9.91,606.0,412.0,59.53,1084.0,720.0,60.09,825.0,565.0,59.35,53.67,34.68,60.75,21,7,0,6375000,0.0782208588957055
Brandon Montour,27,D,81,11,26,37,15,48,5.5,10,1,0,1,19,7,0,153,7.2,1450,1074,65,64,0,0,0.0,183,1,55,9.52,153,298,219,0.39,6.33,12.33,9.06,908.0,733.0,55.33,1617.0,1207.0,57.26,1201.0,967.0,55.4,80.47,64.89,55.36,27,3,1,3500000,0.0429447852760736
Trevor Moore,26,LW,81,17,31,48,20,20,5.2,11,1,5,1,29,1,1,202,8.4,1271,941,32,69,28,39,41.8,178,0,300,26.1,202,341,285,1.23,9.53,16.1,13.46,774.0,590.0,56.74,1361.0,1106.0,55.17,1059.0,815.0,56.51,76.98,57.72,57.15,26,2,0,1875000,0.0230061349693251
Tyler Motte,26,C,58,7,8,15,2,22,0.9,6,0,1,1,8,0,0,101,6.9,813,841,58,117,11,8,57.9,178,0,121,9.73,101,178,144,0.72,7.46,13.14,10.63,347.0,459.0,43.05,598.0,882.0,40.4,463.0,621.0,42.71,29.22,42.06,40.99,25,2,0,1225000,0.0150306748466257
Connor Murphy,28,D,57,4,6,10,-14,47,2.0,4,0,0,1,6,0,0,71,5.6,1240,1306,150,130,0,0,0.0,193,1,20,2.52,71,149,98,0.12,3.43,7.21,4.74,473.0,739.0,39.03,878.0,1406.0,38.44,636.0,994.0,39.02,42.31,63.68,39.92,23,6,0,3850000,0.0472392638036809
Ryan Murray,28,D,37,0,4,4,-3,2,0.4,0,0,0,0,3,0,1,26,0.0,521,845,41,32,0,0,0.0,185,0,2,1.13,26,45,33,0.13,2.99,5.18,3.8,263.0,294.0,47.22,442.0,525.0,45.71,330.0,387.0,46.03,19.26,23.66,44.87,27,1,1,2000000,0.0245398773006134
Jake Muzzin,32,D,47,3,11,14,-6,16,1.6,3,0,0,0,10,0,1,75,4.0,974,1244,60,105,0,0,0.0,191,0,141,2.6,75,166,104,0.16,4.62,10.22,6.41,479.0,554.0,46.37,904.0,967.0,48.32,676.0,732.0,48.01,46.05,48.76,48.57,31,4,1,5625000,0.0690184049079754
Philippe Myers,25,D,27,1,3,4,5,12,1.2,1,0,0,0,3,0,0,28,3.6,402,893,17,50,0,0,0.0,196,1,300,1.19,28,72,49,0.18,4.18,10.75,7.32,156.0,204.0,43.33,312.0,375.0,45.41,234.0,289.0,44.74,12.84,18.26,41.29,23,3,0,2550000,0.0312883435582822
Tyler Myers,31,D,82,1,17,18,15,66,4.8,1,0,0,0,16,1,0,128,0.8,1802,1319,148,145,0,0,0.0,203,1,12,5.79,128,257,173,0.19,4.26,8.56,5.76,865.0,1055.0,45.05,1564.0,1934.0,44.71,1193.0,1454.0,45.07,78.68,101.82,43.59,29,5,1,6000000,0.0736196319018405
Vladislav Namestnikov,29,C,75,16,14,30,2,45,2.8,15,0,1,1,13,1,0,91,17.6,1099,879,39,62,26,31,45.6,183,0,27,13.78,91,153,123,0.75,4.97,8.36,6.72,480.0,581.0,45.24,816.0,1056.0,43.59,633.0,790.0,44.48,46.54,56.38,45.22,27,2,1,2000000,0.0245398773006134
Riley Nash,32,C,49,0,4,4,-5,10,-0.7,0,0,0,0,4,0,0,36,0.0,560,686,17,46,207,190,52.1,188,1,21,4.3,36,64,56,0.46,3.86,6.86,6.0,205.0,314.0,39.5,377.0,590.0,38.99,288.0,437.0,39.72,19.25,32.51,37.19,32,1,1,750000,0.00920245398773
James Neal,34,LW,19,2,2,4,-1,0,0.1,1,1,0,1,1,1,0,31,6.5,227,718,3,17,0,2,0.0,191,0,33,3.27,31,45,37,0.86,8.18,11.88,9.77,121.0,95.0,56.02,210.0,163.0,56.3,163.0,131.0,55.44,11.33,6.92,62.08,33,1,1,750000,0.00920245398773
Brock Nelson,30,C,72,37,22,59,-5,33,7.5,26,11,0,5,19,3,0,171,21.6,1273,1061,43,31,476,488,49.4,191,0,30,22.73,171,279,211,1.07,8.06,13.15,9.94,715.0,665.0,51.81,1269.0,1194.0,51.52,965.0,903.0,51.66,78.12,70.29,52.64,27,6,1,6000000,0.0736196319018405
Patrik Nemeth,29,D,63,2,5,7,-9,28,1.5,2,0,0,1,5,0,0,52,3.8,1048,998,102,115,0,0,0.0,191,0,41,2.33,52,114,78,0.13,2.98,6.53,4.47,377.0,639.0,37.11,689.0,1165.0,37.15,518.0,881.0,37.03,33.61,56.54,37.29,29,3,1,2500000,0.0306748466257668
Valeri Nichushkin,26,RW,62,25,27,52,21,14,5.9,18,5,2,5,23,4,0,180,13.9,1180,1142,27,89,0,5,0.0,193,0,10,22.51,180,264,227,1.14,9.16,13.43,11.55,776.0,600.0,56.4,1388.0,989.0,58.39,1035.0,779.0,57.06,73.29,55.0,57.13,25,2,0,2500000,0.0306748466257668
Nino Niederreiter,29,RW,75,24,20,44,29,34,5.7,20,4,0,5,19,1,0,144,16.7,1113,890,17,119,19,20,48.7,188,0,5,24.38,144,243,206,1.31,7.76,13.1,11.11,687.0,481.0,58.82,1225.0,818.0,59.96,963.0,636.0,60.23,74.81,43.58,63.19,24,5,0,5250000,0.0644171779141104
Ryan Nugent-Hopkins,28,C,63,11,39,50,3,16,3.8,7,1,3,1,15,22,2,154,7.1,1217,1159,34,42,178,259,40.7,183,0,1,15.98,154,231,184,0.79,7.59,11.39,9.07,707.0,634.0,52.72,1248.0,1084.0,53.52,954.0,856.0,52.71,79.28,61.03,56.5,28,8,1,5125000,0.062883435582822
Darnell Nurse,26,D,71,9,26,35,18,54,6.6,7,0,2,0,19,6,1,203,4.4,1778,1503,132,196,0,0,0.0,193,0,7,10.26,203,410,286,0.35,6.85,13.83,9.65,1027.0,1020.0,50.17,1803.0,1753.0,50.7,1388.0,1372.0,50.29,106.51,100.6,51.43,25,2,0,5600000,0.0687116564417178
William Nylander,25,C,81,34,46,80,-9,16,7.8,21,13,0,7,28,18,0,256,13.3,1480,1096,30,19,34,31,52.3,183,1,8,29.57,256,467,365,1.2,10.38,18.93,14.8,1022.0,731.0,58.3,1838.0,1224.0,60.03,1439.0,949.0,60.26,113.11,64.25,63.77,22,6,0,6962366,0.0854278036809816
Gustav Nyquist,32,RW,82,18,35,53,-12,26,3.8,10,4,4,0,29,6,0,122,14.8,1463,1070,51,41,14,16,46.7,180,0,121,15.07,122,208,169,0.62,5.0,8.52,6.93,760.0,856.0,47.03,1344.0,1456.0,48.0,1035.0,1149.0,47.39,75.58,88.01,46.2,29,4,1,5500000,0.0674846625766871
Logan O'Connor,25,RW,81,8,16,24,10,38,1.3,7,0,1,1,13,0,3,127,6.3,1124,832,59,100,5,17,22.7,183,1,300,11.69,127,202,156,0.62,6.78,10.79,8.33,501.0,607.0,45.22,865.0,1121.0,43.55,643.0,822.0,43.89,41.64,57.39,42.05,23,2,0,725000,0.0088957055214723
Ryan O'Reilly,30,C,78,21,37,58,11,12,5.2,12,9,0,0,29,7,1,168,12.5,1488,1145,38,20,900,685,56.8,185,0,33,21.97,168,252,215,0.89,6.77,10.16,8.67,793.0,707.0,52.87,1363.0,1284.0,51.49,1043.0,1014.0,50.7,83.52,78.2,51.64,25,7,1,7500000,0.0920245398773006
Jordan Oesterle,29,D,45,2,6,8,-7,4,1.2,2,0,0,1,6,0,0,63,3.2,823,1097,44,27,0,0,0.0,183,0,300,1.92,63,101,77,0.14,4.59,7.36,5.61,374.0,467.0,44.47,652.0,816.0,44.41,479.0,635.0,43.0,27.79,42.89,39.32,29,2,1,1350000,0.0165644171779141
Kyle Okposo,33,RW,74,21,24,45,-15,43,4.1,11,8,2,1,18,6,0,174,12.1,1241,1007,19,59,92,93,49.7,183,1,7,13.86,174,304,241,0.67,8.4,14.68,11.64,589.0,670.0,46.78,1023.0,1104.0,48.1,788.0,894.0,46.85,52.04,63.09,45.2,28,7,1,6000000,0.0736196319018405
Jamie Oleksiak,29,D,72,1,16,17,-1,54,3.2,1,0,0,0,15,0,1,95,1.1,1392,1160,86,182,0,0,0.0,201,0,14,6.42,95,176,128,0.28,4.09,7.59,5.52,628.0,712.0,46.87,1135.0,1276.0,47.08,873.0,975.0,47.24,56.39,66.86,45.75,28,5,1,4600000,0.056441717791411
Victor Olofsson,26,RW,72,20,29,49,-16,6,4.5,13,7,0,6,23,5,1,164,12.2,1108,923,15,10,0,1,0.0,180,0,181,15.36,164,293,223,0.83,8.91,15.92,12.11,653.0,538.0,54.83,1128.0,887.0,55.98,863.0,729.0,54.21,55.65,50.68,52.34,24,2,0,3050000,0.0374233128834355
Dmitry Orlov,30,D,76,12,23,35,25,44,7.7,10,2,0,4,21,2,0,127,9.4,1593,1258,94,124,0,0,0.0,180,0,55,6.65,127,238,174,0.25,4.78,8.96,6.55,822.0,727.0,53.07,1481.0,1359.0,52.15,1132.0,1007.0,52.92,78.5,64.81,54.77,25,6,0,5100000,0.0625766871165644
T.J. Oshie,35,C,44,11,14,25,-12,18,1.8,7,4,0,1,7,6,1,77,14.3,768,1047,30,86,72,97,42.6,183,1,24,11.77,77,138,113,0.92,6.02,10.78,8.83,435.0,340.0,56.13,786.0,623.0,55.78,604.0,464.0,56.55,45.65,31.26,59.36,30,8,1,5750000,0.0705521472392638
Max Pacioretty,33,LW,39,19,18,37,8,33,4.6,15,4,0,4,10,8,0,148,12.8,678,1043,21,30,2,7,22.2,188,0,22,15.93,148,262,204,1.41,13.1,23.19,18.05,461.0,292.0,61.22,816.0,549.0,59.78,628.0,408.0,60.62,47.46,31.3,60.26,30,4,1,7000000,0.0858895705521472
Jean-Gabriel Pageau,29,C,77,18,21,39,0,30,3.7,13,4,1,0,15,3,3,126,14.3,1361,1060,53,171,748,604,55.3,178,1,96,16.07,126,199,169,0.71,5.56,8.77,7.45,686.0,732.0,48.38,1207.0,1351.0,47.19,939.0,989.0,48.7,73.01,75.2,49.26,27,6,1,5000000,0.0613496932515337
Kyle Palmieri,30,RW,69,15,18,33,0,57,3.2,13,2,0,6,14,4,0,156,9.6,1078,937,18,77,15,36,29.4,180,1,26,19.39,156,267,215,1.08,8.68,14.86,11.97,565.0,517.0,52.22,988.0,968.0,50.51,761.0,719.0,51.42,58.04,49.41,54.02,30,4,1,5000000,0.0613496932515337
Artemi Panarin,30,LW,75,22,74,96,21,18,9.9,17,5,0,5,42,32,0,177,12.4,1441,1153,14,22,1,1,50.0,180,1,300,18.48,177,370,265,0.77,7.37,15.4,11.03,872.0,671.0,56.51,1600.0,1226.0,56.62,1229.0,939.0,56.69,95.23,62.67,60.31,27,7,1,11642857,0.1428571411042944
Cédric Paquette,28,C,24,0,2,2,-6,25,-0.4,0,0,0,0,2,0,0,16,0.0,213,532,14,58,31,73,29.8,185,0,101,1.29,16,26,21,0.36,4.51,7.34,5.93,89.0,130.0,40.64,138.0,238.0,36.7,105.0,176.0,37.36,5.9,13.11,31.04,27,1,1,950000,0.0116564417177914
Colton Parayko,28,D,80,6,29,35,16,18,5.9,6,0,0,2,28,1,0,135,4.4,1885,1414,169,72,0,0,0.0,198,1,86,7.53,135,244,183,0.24,4.3,7.77,5.83,824.0,1055.0,43.85,1390.0,1904.0,42.2,1093.0,1463.0,42.76,81.52,96.04,45.91,24,5,0,5500000,0.0674846625766871
Nolan Patrick,23,C,25,2,5,7,1,6,0.4,2,0,0,0,4,1,0,34,5.9,288,690,3,26,83,89,48.3,188,1,2,4.29,34,51,43,0.89,7.09,10.64,8.97,163.0,115.0,58.63,305.0,215.0,58.65,232.0,161.0,59.03,16.52,11.68,58.58,22,2,0,1200000,0.014723926380368
Joe Pavelski,37,C,82,27,54,81,11,14,8.6,15,12,0,2,41,13,0,216,12.5,1515,1108,69,104,394,357,52.5,180,1,205,30.77,216,374,312,1.22,8.56,14.81,12.36,948.0,689.0,57.91,1759.0,1253.0,58.4,1322.0,934.0,58.6,106.98,64.05,62.55,34,3,1,7000000,0.0858895705521472
Tanner Pearson,29,LW,68,14,20,34,9,30,3.3,13,1,0,2,18,2,0,159,8.8,1092,963,41,84,20,37,35.1,185,0,30,17.25,159,242,197,0.95,8.74,13.3,10.83,657.0,549.0,54.48,1168.0,977.0,54.45,872.0,740.0,54.09,61.46,48.64,55.82,28,3,1,3250000,0.0398773006134969
Andrew Peeke,23,D,82,2,13,15,-14,60,1.7,2,0,0,0,13,0,0,72,2.8,1761,1289,169,191,0,0,0.0,191,1,34,3.22,72,167,109,0.11,2.45,5.69,3.71,724.0,1118.0,39.31,1343.0,1974.0,40.49,1023.0,1503.0,40.5,60.52,102.13,37.21,23,2,0,787500,0.0096625766871165
Adam Pelech,27,D,78,3,25,28,20,42,6.7,3,0,0,0,23,0,2,104,2.9,1660,1277,128,99,0,0,0.0,191,0,65,5.42,104,225,137,0.2,3.76,8.13,4.95,787.0,905.0,46.51,1390.0,1646.0,45.78,1063.0,1220.0,46.56,72.22,84.52,46.08,26,8,0,5750000,0.0705521472392638
Mathieu Perreault,34,C,25,4,5,9,2,4,0.9,4,0,0,0,4,1,0,27,14.8,281,675,11,35,36,35,50.7,178,0,177,3.99,27,46,35,0.85,5.76,9.81,7.46,141.0,132.0,51.65,256.0,264.0,49.23,190.0,197.0,49.1,13.8,11.67,54.18,33,1,1,950000,0.0116564417177914
David Perron,33,LW,67,27,30,57,8,48,6.2,16,11,0,2,15,15,0,177,15.3,1138,1019,11,80,1,3,25.0,183,1,26,17.87,177,319,231,0.94,9.33,16.82,12.18,660.0,468.0,58.51,1161.0,836.0,58.14,886.0,670.0,56.94,68.27,46.3,59.59,30,4,1,4000000,0.0490797546012269
Brett Pesce,27,D,70,7,21,28,5,39,5.3,6,1,0,3,19,2,0,148,4.7,1519,1302,99,39,0,0,0.0,191,1,66,6.2,148,304,209,0.24,5.85,12.01,8.26,786.0,804.0,49.43,1451.0,1364.0,51.55,1117.0,1103.0,50.32,79.29,78.7,50.18,23,6,0,4025000,0.0493865030674846
Jeff Petry,34,D,68,6,21,27,-11,36,3.6,6,0,0,1,17,3,1,124,4.8,1504,1327,117,140,0,0,0.0,191,1,45,4.55,124,266,160,0.18,4.95,10.61,6.38,784.0,833.0,48.48,1363.0,1485.0,47.86,1003.0,1117.0,47.31,70.72,86.74,44.91,33,4,1,6250000,0.0766871165644171
Elias Pettersson,23,C,80,32,36,68,1,12,7.4,20,10,2,3,19,17,0,192,16.7,1488,1116,43,49,238,302,44.1,188,0,5,24.4,192,387,290,0.98,7.74,15.61,11.7,922.0,696.0,56.98,1719.0,1215.0,58.59,1288.0,936.0,57.91,100.4,69.98,58.92,22,3,0,7350000,0.0901840490797546
Marcus Pettersson,25,D,72,2,17,19,8,38,3.6,2,0,0,0,17,0,0,83,2.4,1127,939,74,122,0,0,0.0,191,0,38,3.25,83,189,136,0.17,4.42,10.06,7.24,598.0,502.0,54.36,1048.0,924.0,53.14,801.0,689.0,53.76,48.41,40.21,54.63,24,5,0,4025175,0.0493886503067484
Alex Pietrangelo,32,D,80,13,31,44,7,42,7.5,9,3,1,0,18,10,3,227,5.7,1972,1479,164,66,0,0,0.0,191,1,4,12.5,227,456,311,0.38,6.91,13.87,9.46,1168.0,1001.0,53.85,2083.0,1887.0,52.47,1568.0,1377.0,53.24,119.79,117.15,50.56,30,7,1,8800000,0.1079754601226993
Neal Pionk,26,D,77,3,31,34,5,46,5.2,2,1,0,1,20,11,0,140,2.1,1628,1268,91,185,0,0,0.0,183,1,300,6.8,140,278,203,0.25,5.16,10.25,7.48,863.0,900.0,48.95,1530.0,1574.0,49.29,1196.0,1231.0,49.28,90.93,83.99,51.98,25,4,0,5875000,0.0720858895705521
Tyler Pitlick,30,C,39,1,4,5,-11,6,-0.6,1,0,0,0,4,0,0,36,2.8,427,656,26,70,4,6,40.0,188,1,31,3.97,36,77,54,0.56,5.05,10.83,7.59,209.0,227.0,47.94,366.0,435.0,45.69,280.0,312.0,47.3,19.19,18.87,50.42,28,2,1,1750000,0.0214723926380368
Brayden Point,25,C,66,28,30,58,-5,33,5.8,18,10,0,4,18,12,0,176,15.9,1284,1168,27,75,366,351,51.0,178,1,79,26.15,176,291,253,1.22,8.22,13.59,11.82,822.0,597.0,57.93,1449.0,1029.0,58.47,1153.0,811.0,58.71,93.94,63.14,59.8,23,3,0,6750000,0.0828220858895705
Tucker Poolman,28,D,40,1,2,3,2,12,1.2,1,0,0,0,2,0,0,47,2.1,680,1020,73,33,0,0,0.0,188,1,127,1.72,47,104,61,0.15,4.15,9.18,5.38,315.0,362.0,46.53,560.0,683.0,45.05,412.0,485.0,45.93,26.08,33.04,44.11,28,4,1,2500000,0.0306748466257668
Ivan Provorov,25,D,79,9,22,31,-20,34,4.4,8,1,0,1,14,6,2,170,5.3,1966,1493,172,74,0,0,0.0,185,0,7,7.34,170,322,221,0.22,5.19,9.83,6.74,993.0,1061.0,48.34,1727.0,1955.0,46.9,1316.0,1453.0,47.53,84.88,110.18,43.51,22,6,0,6750000,0.0828220858895705
Jesse Puljujärvi,23,RW,65,14,22,36,22,20,3.7,10,4,0,1,19,3,0,160,8.8,1055,974,15,81,0,0,0.0,193,1,4,21.71,160,264,226,1.23,9.1,15.01,12.85,746.0,494.0,60.16,1305.0,808.0,61.76,995.0,638.0,60.93,77.7,41.91,64.95,22,2,0,1175000,0.0144171779141104
Ryan Pulock,27,D,56,5,16,21,0,2,4.1,3,2,0,0,11,4,1,122,4.1,1184,1268,130,86,0,0,0.0,188,1,15,4.92,122,226,159,0.25,6.18,11.46,8.06,586.0,658.0,47.11,1034.0,1203.0,46.22,791.0,893.0,46.97,55.45,60.41,47.86,25,2,0,5000000,0.0613496932515337
Mark Pysyk,30,D,68,3,9,12,-4,16,2.6,3,0,0,0,9,0,0,64,4.7,1212,1069,85,41,0,0,0.0,185,1,23,3.47,64,126,99,0.17,3.17,6.24,4.91,504.0,734.0,40.71,892.0,1240.0,41.84,696.0,980.0,41.53,39.36,61.58,38.99,29,1,1,900000,0.011042944785276
Alexander Radulov,35,RW,71,4,18,22,-20,30,0.3,3,1,0,2,11,7,0,92,4.3,1001,846,48,43,10,12,45.5,185,0,15,14.11,92,189,148,0.85,5.52,11.33,8.86,556.0,458.0,54.83,1044.0,866.0,54.66,781.0,648.0,54.65,58.54,42.28,58.06,30,5,1,6250000,0.0766871165644171
Michael Raffl,33,LW,76,7,9,16,-19,16,-0.1,6,0,1,2,7,0,2,94,7.4,1105,872,34,141,14,12,53.8,183,0,300,10.02,94,151,127,0.54,5.11,8.19,6.9,409.0,535.0,43.33,812.0,1014.0,44.47,614.0,750.0,45.01,37.17,48.02,43.63,32,1,1,1100000,0.0134969325153374
Rickard Rakell,28,RW,70,20,21,41,0,12,4.0,15,5,0,2,16,5,0,184,10.9,1259,1079,44,99,36,43,45.6,183,1,30,19.55,184,342,265,0.93,8.77,16.3,12.63,731.0,634.0,53.55,1359.0,1088.0,55.54,1014.0,846.0,54.52,69.44,61.21,53.15,23,6,0,3789444,0.046496245398773
Mikko Rantanen,25,RW,75,36,56,92,35,56,10.5,20,16,0,2,37,19,0,254,14.2,1574,1259,43,58,164,190,46.3,193,0,10,30.37,254,459,364,1.15,9.68,17.5,13.88,1155.0,731.0,61.24,2041.0,1230.0,62.4,1556.0,953.0,62.02,123.62,68.31,64.41,22,6,0,9250000,0.1134969325153374
Victor Rask,28,C,47,9,12,21,4,2,2.0,9,0,0,1,11,1,0,58,15.5,573,732,5,15,89,87,50.6,188,0,42,5.2,58,95,79,0.54,6.07,9.94,8.27,298.0,239.0,55.49,536.0,438.0,55.03,394.0,339.0,53.75,25.11,22.05,53.24,23,6,0,4000000,0.0490797546012269
Michael Rasmussen,22,C,80,15,12,27,-25,66,1.3,15,0,0,2,10,2,0,128,11.7,1161,871,65,142,410,409,50.1,198,0,9,17.89,129,195,173,0.92,6.66,10.07,8.94,504.0,644.0,43.9,855.0,1178.0,42.06,657.0,869.0,43.05,47.95,67.33,41.59,22,3,0,1460000,0.0179141104294478
Ryan Reaves,35,RW,69,5,8,13,-13,43,0.1,5,0,0,0,8,0,0,44,11.4,735,639,16,279,5,5,50.0,188,1,156,4.7,44,73,59,0.38,3.59,5.96,4.82,246.0,390.0,38.68,442.0,700.0,38.7,330.0,524.0,38.64,19.39,30.2,39.1,33,2,1,1750000,0.0214723926380368
Mike Reilly,28,D,70,4,13,17,-1,32,3.4,3,0,1,0,10,3,0,135,3.0,1327,1137,54,94,0,0,0.0,185,0,98,5.43,135,230,178,0.25,6.11,10.41,8.05,874.0,633.0,58.0,1410.0,1098.0,56.22,1123.0,855.0,56.77,64.79,51.47,55.73,27,3,1,3000000,0.0368098159509202
Sam Reinhart,26,C,78,33,49,82,25,13,9.0,17,16,0,6,32,15,2,186,17.7,1385,1066,30,49,174,185,48.5,185,1,2,29.55,186,325,266,1.28,8.06,14.08,11.52,938.0,611.0,60.56,1633.0,1021.0,61.53,1255.0,791.0,61.34,105.22,55.31,65.55,25,3,0,6500000,0.0797546012269938
Morgan Rielly,27,D,82,10,58,68,16,40,9.4,8,2,0,3,34,21,3,221,4.5,1947,1424,87,92,0,0,0.0,185,0,5,9.08,221,384,290,0.28,6.81,11.84,8.94,1247.0,1016.0,55.1,2198.0,1692.0,56.5,1706.0,1377.0,55.34,128.49,97.27,56.91,22,6,0,5000000,0.0613496932515337
Rasmus Ristolainen,27,D,66,2,14,16,-9,38,2.5,2,0,0,0,13,1,0,97,2.1,1415,1286,125,230,0,0,0.0,193,1,8,5.88,97,200,140,0.25,4.11,8.48,5.94,706.0,872.0,44.74,1216.0,1577.0,43.54,952.0,1182.0,44.61,62.51,82.03,43.25,21,6,0,5400000,0.0662576687116564
Brett Ritchie,28,RW,41,3,1,4,-6,29,-0.3,3,0,0,0,1,0,0,55,5.5,399,583,5,78,1,3,25.0,193,1,44,4.54,55,91,75,0.68,8.27,13.7,11.29,233.0,191.0,54.95,430.0,333.0,56.36,332.0,247.0,57.34,18.72,13.47,58.15,27,1,1,900000,0.011042944785276
Nick Ritchie,26,LW,57,12,11,23,-13,43,1.6,11,1,0,0,8,3,0,93,12.9,724,762,22,153,0,4,0.0,188,0,10,12.26,93,159,134,1.02,7.71,13.18,11.11,367.0,364.0,50.21,733.0,635.0,53.58,530.0,519.0,50.52,35.77,32.45,52.43,25,2,1,2500000,0.0306748466257668
Eric Robinson,26,LW,67,10,17,27,-1,18,1.9,8,0,2,1,17,0,0,104,9.6,931,834,20,95,2,2,50.0,188,0,300,11.31,104,187,136,0.73,6.7,12.05,8.77,405.0,572.0,41.45,752.0,981.0,43.39,558.0,762.0,42.27,37.47,54.62,40.69,25,2,0,975000,0.011963190184049
